timestamp,closescaled,OBVscaled,Y_value,RSI
2002-12-10,0.1600821253,0.28075463359999997,0.1640639582,0.562802412632089
2002-12-09,0.1525539725,0.2666138482,0.1600821253,0.5163961089359266
2002-12-06,0.1695389784,0.2848140011,0.1525539725,0.564528178353482
2002-12-05,0.1741429727,0.3004471253,0.1695389784,0.5647900915908914
2002-12-04,0.17806258940000003,0.31465007429999997,0.1741429727,0.6110883063189778
2002-12-03,0.1875194425,0.3353441827,0.17806258940000003,0.6608483560483657
2002-12-02,0.20052261559999998,0.3498101951,0.1875194425,0.7612195573737737
2002-11-29,0.1981584023,0.32985566920000003,0.20052261559999998,0.7444974160495401
2002-11-27,0.2030112611,0.33599113740000003,0.1981584023,0.719359351667535
2002-11-26,0.18658620050000002,0.3190920981,0.2030112611,0.5918426061138795
2002-11-25,0.19367884030000002,0.3367136352,0.18658620050000002,0.6207121981734283
2002-11-22,0.18266658370000002,0.31890601890000003,0.19367884030000002,0.5579408298594732
2002-11-21,0.1855907422,0.33754131719999997,0.18266658370000002,0.6175439043264825
2002-11-20,0.16512163259999998,0.311323085,0.1855907422,0.5802448133044423
2002-11-19,0.1449636036,0.2926515588,0.16512163259999998,0.49460462093597424
2002-11-18,0.1500031108,0.3068923824,0.1449636036,0.5831320438369538
2002-11-15,0.1551670503,0.32196253469999997,0.1500031108,0.6196082498363953
2002-11-14,0.15958439619999998,0.3453619961,0.1551670503,0.693888102252717
2002-11-13,0.1510607852,0.325472104,0.15958439619999998,0.7165567423527806
2002-11-12,0.1498164624,0.30080281649999996,0.1510607852,0.6209200154693809
2002-11-11,0.1382442606,0.2822202132,0.1498164624,0.5846350804797408
2002-11-08,0.1401107447,0.2974243672,0.1382442606,0.5604947701627507
2002-11-07,0.1485721396,0.31413773899999997,0.1401107447,0.6308993375988192
2002-11-06,0.1646861196,0.3368558705,0.1485721396,0.7564607593116804
2002-11-05,0.1655571455,0.3584295326,0.1646861196,0.8375446061549063
2002-11-04,0.1706588689,0.3799741712,0.1655571455,0.7480364322922539
2002-11-01,0.1575934797,0.3552610399,0.1706588689,0.7780960415452469
2002-10-31,0.1485099235,0.33592197520000006,0.1575934797,0.7548914706576895
2002-10-30,0.1468300877,0.3156173157,0.1485099235,0.8027940171104901
2002-10-29,0.1348223729,0.28913437350000004,0.1468300877,0.8099083548223949
2002-10-28,0.1337024824,0.265555008,0.1348223729,0.7622056949067205
2002-10-25,0.12125925470000001,0.23973260579999997,0.1337024824,0.752496763051083
2002-10-24,0.10595408449999999,0.22426538850000002,0.12125925470000001,0.7391032740212329
2002-10-23,0.1215081192,0.2459279733,0.10595408449999999,0.7090144012716105
2002-10-22,0.1208237417,0.2203175862,0.1215081192,0.711413440975065
2002-10-21,0.1274186524,0.24166626530000002,0.1208237417,0.697851473793272
2002-10-18,0.1193305543,0.21927974170000003,0.1274186524,0.7133171624643146
2002-10-17,0.1065762459,0.1935849602,0.1193305543,0.6612607712941606
2002-10-16,0.06115846451,0.1496492695,0.1065762459,0.557162349206058
2002-10-15,0.08343184222,0.1823782159,0.06115846451,0.5979521581522937
2002-10-14,0.05195047595,0.1523251874,0.08343184222,0.5765674664568337
2002-10-11,0.0550612829,0.16863861230000002,0.05195047595,0.5222721658394862
2002-10-10,0.015616250859999998,0.1318883788,0.0550612829,0.38698966990740846
2002-10-09,0.0,0.1058072359,0.015616250859999998,0.30188359978625257
2002-10-08,0.0123187955,0.130829127,0.0,0.2779475457220283
2002-10-07,0.011136688859999999,0.1004790716,0.0123187955,0.2536987145824182
2002-10-04,0.009519069247,0.08063281754,0.011136688859999999,0.24174967814402748
2002-10-03,0.030672556460000003,0.1105864254,0.009519069247,0.27449196281163013
2002-10-02,0.02837055932,0.08794177861,0.030672556460000003,0.2791065821824895
2002-10-01,0.03795184471,0.1098705144,0.02837055932,0.27485639555086827
2002-09-30,0.02015802899,0.08590499339,0.03795184471,0.16738912800436245
2002-09-27,0.03291233746,0.1127055465,0.02015802899,0.21745188808971938
2002-09-26,0.043240216510000005,0.1308052496,0.03291233746,0.2737702939192548
2002-09-25,0.04939961426,0.1562651678,0.043240216510000005,0.31555670626750854
2002-09-24,0.029117152989999995,0.1292606274,0.04939961426,0.17594410367536983
2002-09-23,0.051639395260000005,0.1636566707,0.029117152989999995,0.2689903324172477
2002-09-20,0.0550612829,0.18090008,0.051639395260000005,0.24144784351695248
2002-09-19,0.06053630312000001,0.21011945710000002,0.0550612829,0.23942749567606736
2002-09-18,0.09008896908,0.2554760602,0.06053630312000001,0.32716174296440237
2002-09-17,0.1037765196,0.2816438617,0.09008896908,0.33559914412545055
2002-09-16,0.10732283949999999,0.2943958457,0.1037765196,0.32174662150524347
2002-09-13,0.10844273,0.30385459800000003,0.10732283949999999,0.30992279924382016
2002-09-12,0.1045231133,0.2916079509,0.10844273,0.26603116147556327
2002-09-11,0.11901947369999999,0.3054144523,0.1045231133,0.33381835040264585
2002-09-10,0.1277297331,0.31651827670000005,0.11901947369999999,0.3549218961127093
2002-09-09,0.1208859578,0.3051182488,0.1277297331,0.29346693070931373
2002-09-06,0.11279785980000001,0.293210414,0.1208859578,0.3522393172507322
